nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,duration,i_open,considerations,applications,score_0,score_1,score_2,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2
205227,520.050731707317,.56999999,2013,-.33,4.579999998211861,.95999998,.25,2,2,4,0,2,1,7.5799999,6.96,7.0700002,0,0,1,1,0,0,0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
205344,520.050731707317,.28,2013,-.01,4.509999990463257,.94999999,.5,2,1,4,0,1,2,7.8499999,7.6100001,7.8899999,0,0,1,0,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
205207,775.3483636363636,.63,2013,.6899999999999999,4.309999987483025,.80000001,.25,2,2,2,0,2,1,7.6799998,7.4200001,7.23,1,0,1,0,0,1,1,0,0,0,0,5,3.895689,3.8419178,3.6166666,1,0,1
205465,804.6067924528301,.57999998,2013,.5600000000000001,4.319999992847443,.80000001,.5,2,2,4,1,1,1,6.3299999,6.3000002,6.3400002,0,1,1,0,0,1,0,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
205468,520.050731707317,.63,2013,.28,4.349999994039536,.28999999,.25,2,2,4,1,1,1,8.1599998,8.1599998,8.1199999,0,0,1,0,0,0,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
205427,1107.64051948052,.58999997,2013,-.26,4.509999990463257,.82999998,.5,2,2,3,0,1,1,6.7600002,6.8899999,7.8200002,0,1,1,1,0,1,0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,0
205221,1107.64051948052,.51999998,2013,.5,3.629999995231628,.99000001,.25,2,2,4,1,1,1,7.29,6.5999999,6.7199998,0,1,1,0,0,1,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
205104,520.050731707317,.55000001,2013,-.02,4.399999991059303,1,.25,2,1,3,0,2,1,7.75,7.1300001,6.1700001,0,0,1,1,0,1,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,0
205393,775.3483636363636,.51999998,2013,-.6,4.349999994039536,1,.5,2,2,4,1,2,2,8.0900002,8.1000004,8.1999998,0,0,1,1,1,0,0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
205475,1107.64051948052,.49000001,2013,.11,4.389999985694885,1.17,.25,2,2,4,1,1,1,5.9200001,6.1799998,6.0700002,0,1,1,1,0,1,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
205454,520.050731707317,.63999999,2013,.13,4.5,.76999998,.25,2,2,4,0,1,1,7.8600001,7.8800001,7.9499998,0,0,1,0,0,0,0,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
205105,775.3483636363636,.38,2013,-.07,4.319999992847443,.95999998,.5,2,2,3,0,2,2,6.9299998,6.1999998,6.4000001,0,0,1,1,0,1,0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,0
204975,775.3483636363636,.33000001,2013,.24,4.509999990463257,.89999998,.5,2,2,4,1,2,2,7.5100002,7.77,7.73,0,0,1,0,0,1,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
204872,520.050731707317,.33000001,2013,.03,4.099999994039536,.80000001,.25,2,2,3,0,1,1,8.1899996,7.5500002,7.9699998,0,0,1,0,1,0,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,0
205251,520.050731707317,.5,2013,1,4.129999995231628,.63,.25,2,2,4,0,1,1,5.6399999,6.1599998,5.8699999,0,1,1,0,0,1,1,0,0,0,0,5.1300001,3.895689,3.8419178,3.6166666,1,1,1
204786,520.050731707317,.57999998,2013,.1,4.399999991059303,.77999997,.5,2,2,4,1,3,1,6.6300001,7.0900002,7.0799999,0,1,1,0,0,1,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
204668,520.050731707317,.38999999,2013,.07,4.309999987483025,.74000001,.25,2,2,4,0,2,1,8.2399998,8.0299997,8.0699997,0,0,1,1,1,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
205156,2244.42947368421,.44999999,2013,.37,4.509999990463257,.73000002,.5,2,2,4,0,2,2,6.4400001,7.1700001,6.1500001,0,1,1,0,0,1,0,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
205077,775.3483636363636,.5,2013,.42,4.459999993443489,.76999998,1,2,2,4,1,2,2,7.3400002,7.1999998,7.7399998,0,1,1,0,0,0,0,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
204961,775.3483636363636,.38999999,2013,-.07,4.569999992847443,1.02,.5,2,2,2,0,2,1,6.8600001,6.8699999,6.8699999,1,0,1,1,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,0,1
204923,804.6067924528301,.38,2013,.66,4.219999998807907,1.25,.5,2,2,4,1,2,1,7.1300001,6.9299998,6.73,0,1,1,0,1,0,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
205399,520.050731707317,.73000002,2013,.19,4.309999987483025,.40000001,.5,2,2,4,0,1,1,7.9400001,8.0200005,7.9400001,0,1,1,0,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
205073,520.050731707317,.31999999,2013,-.1,4.229999989271164,.77999997,.25,2,1,4,1,3,3,7.8699999,7.29,7.8899999,0,0,1,0,0,0,0,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
205507,804.6067924528301,.27000001,2013,.07,4.309999987483025,.98000002,.25,2,1,4,0,1,1,7.3299999,7.1900001,7.6399999,0,0,1,1,0,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
204840,804.6067924528301,.57999998,2013,-1.17,4.419999986886978,.51999998,.25,2,2,2,0,2,1,8.0299997,7.9699998,8.0900002,1,0,1,1,1,0,1,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,0,1
204855,520.050731707317,.41999999,2013,.28,4.099999994039536,.80000001,.5,2,2,4,1,2,1,7.6399999,7.1500001,6.9499998,0,1,1,0,1,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
205498,804.6067924528301,.61000001,2013,.46,4.28999999165535,.66000003,.75,2,2,3,0,1,1,8.1599998,8.0299997,8.1999998,0,1,1,0,0,1,0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,0
205106,1107.64051948052,.43000001,2013,-1.26,4.509999990463257,.80000001,.25,2,1,3,0,2,1,7.4499998,8.1099997,8.1999998,0,0,1,1,1,0,1,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,0
205054,1107.64051948052,.62,2013,-.08,4.579999998211861,.66000003,.5,2,2,4,1,3,1,6.0799999,8.0900002,7.8600001,0,1,1,1,0,1,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
204726,1107.64051948052,.47,2013,.43,4.569999992847443,.74000001,.5,2,2,4,1,1,1,8.04,8.1000004,8.1499996,0,0,1,0,0,0,0,0,0,0,0,5,3.895689,3.8419178,3.6166666,1,1,1
205430,775.3483636363636,.37,2013,.06,4.569999992847443,.80000001,.5,2,1,4,1,1,1,7.8099999,7.6999998,7.8299999,0,0,1,0,0,1,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
204710,520.050731707317,.31999999,2013,.03,4.349999994039536,.75999999,.5,2,1,4,0,2,1,7.6799998,7.2399998,7.6999998,0,0,1,0,1,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
205431,775.3483636363636,.34999999,2013,.28,4.219999998807907,.94999999,.5,2,2,4,1,2,1,7.71,7.48,8.0100002,0,0,0,0,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
204962,1107.64051948052,.27000001,2013,-.67,4.419999986886978,.95999998,.25,2,1,4,0,2,1,7.0500002,7.0500002,7.0599999,0,0,0,1,0,1,0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
205197,1107.64051948052,.25,2013,-.08,4.579999998211861,.95999998,.25,2,1,4,0,3,2,6.9699998,6.1999998,6.8800001,0,0,1,1,0,0,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
204637,520.050731707317,.63,2013,.09,4.28999999165535,.67000002,.25,2,2,4,0,1,1,8.2200003,8.0900002,8.0699997,0,0,1,1,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
205449,804.6067924528301,.28999999,2013,.21,4.28999999165535,.95999998,.5,2,2,4,1,2,1,7.3899999,7.4000001,7.4699998,0,0,1,0,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
205334,804.6067924528301,.28,2013,-.32,4.569999992847443,.91000003,.25,2,1,4,0,1,1,6.6300001,6.6999998,6.75,0,0,1,1,0,1,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
204743,804.6067924528301,.34,2013,.09,4.28999999165535,.80000001,.25,1,2,4,0,1,1,7.8600001,7.4699998,7.9000001,0,0,1,0,0,1,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
205516,775.3483636363636,.56999999,2013,-.33,4.579999998211861,1.03,.5,2,2,3,0,3,1,7.3600001,7.6199999,7.8800001,0,0,1,1,0,1,0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,0
205222,775.3483636363636,.36000001,2013,-.07,4.319999992847443,.76999998,.5,2,2,3,0,1,2,7.8400002,7.9200001,7.8800001,0,0,1,1,1,0,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,0
205425,2244.42947368421,.30000001,2013,-.62,4.36999998986721,.83999997,.5,2,2,4,1,1,1,5.48,5.8000002,5.5700002,0,1,1,1,0,0,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
205053,520.050731707317,.70999998,2013,.65,4.099999994039536,.80000001,.25,2,2,4,0,1,1,8,7.71,7.8699999,0,0,1,0,0,1,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
205163,520.050731707317,.44999999,2013,.09,4.159999996423721,.69999999,.25,2,2,2,0,3,1,8.0600004,8.1000004,7.9699998,1,1,1,0,1,0,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,0,1
205294,775.3483636363636,.47,2013,-.85,4.099999994039536,.64999998,.25,2,2,4,0,2,1,8.3299999,8.0799999,8.21,0,1,1,0,0,1,1,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,1
204777,804.6067924528301,.38,2013,.02,4.229999989271164,.88,.5,2,1,4,1,2,2,7.25,6.8000002,7.02,0,0,1,1,0,1,0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
205414,775.3483636363636,.31999999,2013,-.33,4.579999998211861,.95999998,.25,2,1,4,1,1,1,7.0599999,7,7.02,0,0,1,1,0,1,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
205442,520.050731707317,.68000001,2013,-.01,4.509999990463257,.80000001,.5,2,2,4,1,2,1,7.9099998,7.6100001,7.77,0,0,1,0,0,0,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
205216,804.6067924528301,.67000002,2013,0,4.5,.80000001,.5,2,2,4,0,1,1,8,7.8099999,7.9200001,0,0,1,0,0,1,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
204888,804.6067924528301,.68000001,2013,.52,4.229999989271164,.61000001,.5,2,2,3,0,2,1,7.3600001,7.2600002,7.3899999,0,1,1,0,0,1,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,0
205144,804.6067924528301,.56,2013,-.12,4.36999998986721,.75,.25,2,2,3,0,1,1,8.1400003,8.1099997,7.5300002,0,0,1,0,0,0,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,0
205209,775.3483636363636,.58999997,2013,.03,4.219999998807907,.87,.25,2,2,3,0,1,1,8.1300001,8.0500002,8.1400003,0,1,1,1,1,0,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,0
205243,775.3483636363636,.44999999,2013,-.48,4.229999989271164,1.03,.25,2,2,4,1,1,1,7.8600001,7.3000002,7.4299998,0,0,1,1,1,0,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
205520,775.3483636363636,.50999999,2013,.21,4.419999986886978,.75,.5,2,2,4,1,3,1,7.1199999,7.4099998,7.5700002,0,0,1,0,0,0,0,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
205248,775.3483636363636,.27000001,2013,.25,4.5,.77999997,.5,2,2,4,1,1,1,7.7199998,7.1399999,6.8200002,0,0,1,0,0,0,0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
205385,804.6067924528301,.30000001,2013,.1,4.279999986290932,.88999999,.25,2,1,4,1,1,1,7.1799998,7.4299998,7.6100001,0,0,1,0,0,1,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
204825,520.050731707317,.27000001,2013,.48,4.399999991059303,.80000001,.5,2,1,4,0,1,1,7.5999999,7.6199999,7.54,0,0,1,0,0,1,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
205494,520.050731707317,.69,2013,.13,4.5,.38,.25,2,2,4,0,2,1,7.48,7.73,7.9299998,0,1,1,0,1,0,0,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
204774,1107.64051948052,.44,2013,.38,4.5,.94999999,.25,2,1,4,1,1,1,7.71,6.96,6.6599998,0,0,1,0,0,1,0,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
205192,520.050731707317,.70999998,2013,-.07,4.569999992847443,.63,.25,2,2,4,1,1,1,7.8600001,8.04,8,0,1,1,0,0,0,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
204938,775.3483636363636,.5,2013,-.13,4.5,.75999999,.5,2,2,4,1,1,1,8.1499996,8.1599998,7.9200001,0,1,1,0,0,1,1,0,0,0,0,4.3699999,3.895689,3.8419178,3.6166666,1,1,1
204977,520.050731707317,.66000003,2013,.16,4.219999998807907,.79000002,.25,2,1,4,1,1,1,7.6300001,7.3200002,7.5700002,0,0,1,0,0,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
204845,804.6067924528301,.75999999,2013,.18,4.569999992847443,1,.5,2,2,2,0,1,1,7.21,6.77,6.54,1,0,1,1,1,0,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,0,1
205548,520.050731707317,.38999999,2013,.53,4.099999994039536,.80000001,.25,2,2,4,1,1,1,6.6500001,6.21,5.5300002,0,1,1,1,0,0,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
205256,520.050731707317,.67000002,2013,-.15,4.399999991059303,.80000001,.5,2,2,4,1,2,1,7.8600001,6.9299998,7.77,0,0,1,0,1,0,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
205091,775.3483636363636,.40000001,2013,-.71,4.459999993443489,.67000002,.25,2,2,4,0,2,1,7.3099999,7.3299999,7.4699998,0,0,1,0,0,0,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
204928,775.3483636363636,.31,2013,.15,3.979999996721745,.56999999,.25,2,2,4,1,2,1,7.6999998,7.2600002,6.5599999,0,0,1,0,0,1,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
204713,520.050731707317,.72000003,2013,.31,4.569999992847443,.77999997,.5,2,2,4,0,4,2,6.98,7.6900001,6.5300002,0,1,1,0,0,0,0,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
205436,804.6067924528301,.34,2013,.49,4.389999985694885,1.02,.25,2,2,4,0,3,2,7.7600002,7.3099999,7.3600001,0,1,1,0,0,0,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
204828,1107.64051948052,.44999999,2013,.09,4.28999999165535,.76999998,.25,1,2,3,0,3,3,6.8000002,6.6599998,6.8699999,0,1,1,1,1,0,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,0
204911,1107.64051948052,.67000002,2013,.65,4.099999994039536,.62,.5,2,2,4,0,1,1,6.4699998,7.6199999,7.8000002,0,1,1,0,0,1,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
204886,804.6067924528301,.40000001,2013,.43,4.319999992847443,.79000002,.5,2,2,4,1,1,1,7.77,6.9499998,7.0799999,0,0,1,0,1,0,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
204790,520.050731707317,.66000003,2013,.31,4.319999992847443,.44,.25,2,2,2,0,1,1,7.6199999,8.0600004,8.0799999,1,0,1,0,0,0,0,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,0,1
205365,775.3483636363636,.56999999,2013,-1.1,4.349999994039536,.75,.25,2,2,4,0,1,1,6.9099998,6.5500002,6.8600001,0,1,1,0,0,1,0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1,1,1
204810,520.050731707317,.58999997,2013,-.38,4.129999995231628,.94999999,.5,2,2,4,1,2,1,7.7199998,7.4099998,7.5300002,0,1,1,1,0,1,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
204909,520.050731707317,.64999998,2013,.24,4.509999990463257,.80000001,.5,2,2,4,0,1,1,7.96,8.0799999,8.0900002,0,0,1,0,0,0,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
205003,804.6067924528301,.54000002,2013,.31,4.319999992847443,.89999998,.25,2,2,3,0,2,2,7.3499999,8.0900002,7.9000001,0,0,1,0,0,1,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,0
204945,2244.42947368421,.75,2013,.8100000000000001,4.569999992847443,.77999997,.5,2,1,4,0,2,2,6.54,6.1300001,6.3899999,0,0,0,0,0,0,0,0,0,0,0,5.3800001,3.895689,3.8419178,3.6166666,1,1,1
205358,804.6067924528301,.46000001,2013,.46,4.28999999165535,.75,.25,2,2,4,0,3,2,7.1900001,7.4200001,7.5799999,0,1,1,0,0,0,0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
205447,520.050731707317,.62,2013,.15,4.229999989271164,.52999997,.5,2,2,4,1,1,1,8.3699999,8.3000002,8.1599998,0,0,1,0,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
204822,520.050731707317,.67000002,2013,.31,4.569999992847443,.63999999,.5,2,2,4,1,2,1,8.21,8.2299995,8.1199999,0,0,1,0,0,1,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
205057,1107.64051948052,.56,2013,.06,4.319999992847443,.51999998,.25,2,2,2,0,1,1,8.0200005,7.9099998,8.1899996,1,0,1,1,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,0,1
205064,1107.64051948052,.44999999,2013,-.74,4.36999998986721,.76999998,.5,2,2,3,0,1,1,7.7399998,7.4499998,7.7399998,0,0,1,1,1,0,1,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1,1,0
204679,520.050731707317,.44,2013,.18,4.569999992847443,.85000002,.25,2,1,4,0,3,2,7.6799998,7.25,6.8400002,0,0,1,0,0,1,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
205313,804.6067924528301,.56,2013,.06,4.569999992847443,.89999998,.5,2,2,4,1,1,1,6.2800002,6.5999999,6.3899999,0,1,1,1,1,0,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
204916,804.6067924528301,.62,2013,-.19,4.319999992847443,.69,.25,2,2,4,0,2,1,8.3100004,8.2399998,8.1899996,0,0,1,0,1,0,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
204676,2244.42947368421,.27000001,2013,.1,4.399999991059303,.95999998,.5,2,1,4,1,1,1,7.3499999,7.3400002,7.5900002,0,0,0,1,0,0,1,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
205448,2244.42947368421,.30000001,2013,-.26,4.509999990463257,.95999998,.25,2,1,4,0,2,1,6.3600001,6.48,6.2800002,0,0,1,1,0,1,0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
205017,1107.64051948052,.44,2013,.5600000000000001,4.569999992847443,.75999999,.25,2,2,4,0,2,1,7.6399999,7.5500002,7.3400002,0,0,1,0,0,0,1,0,0,0,0,5.1300001,3.895689,3.8419178,3.6166666,1,1,1
205388,520.050731707317,.67000002,2013,-.07,4.569999992847443,1,.25,2,1,4,0,2,1,6.8400002,7.0500002,7.0700002,0,0,1,1,0,0,0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1,1,1
204887,804.6067924528301,.56999999,2013,-1.29,4.28999999165535,.50999999,.25,1,2,4,0,3,1,7.6300001,7.8099999,7.8000002,0,0,1,1,1,0,1,0,0,0,0,3,3.895689,3.8419178,3.6166666,1,1,1
205461,804.6067924528301,.61000001,2013,-.6,3.979999996721745,.70999998,.25,2,2,4,0,2,1,8.0100002,8.0200005,8.0699997,0,1,1,0,0,1,0,0,0,0,0,3.3800001,3.895689,3.8419178,3.6166666,1,1,1
205213,775.3483636363636,.31999999,2013,.23,4.399999991059303,.80000001,.25,2,1,3,0,1,1,7.7800002,7.3499999,8.1300001,0,0,1,0,0,1,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,0
205096,2244.42947368421,.31999999,2013,.43,4.569999992847443,.94999999,.25,2,2,3,0,2,2,7.29,7.3699999,5.8699999,0,1,1,0,0,1,1,0,0,0,0,5,3.895689,3.8419178,3.6166666,1,1,0
204875,520.050731707317,.30000001,2013,.35,4.399999991059303,.94,.25,2,2,4,0,5,3,7.5100002,6.9099998,7.1500001,0,0,1,0,0,1,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
205303,804.6067924528301,.58999997,2013,.15,4.099999994039536,.82999998,.25,2,2,4,1,1,1,6.6599998,6.54,6.8600001,0,0,1,1,0,1,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
204691,775.3483636363636,.63,2013,.16,4.219999998807907,.86000001,.25,2,2,4,1,2,1,8.0799999,7.8899999,8.1000004,0,0,1,0,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
205295,775.3483636363636,.44,2013,.37,4.509999990463257,.80000001,.25,2,2,2,0,2,1,8.0799999,7.6199999,7.4000001,1,0,1,0,0,1,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,0,1
204999,520.050731707317,.50999999,2013,-.16,4.159999996423721,.93000001,.5,2,2,2,0,1,1,7.25,7.2399998,7.2399998,1,0,1,1,0,1,0,0,0,0,0,4,3.895689,3.8419178,3.6166666,1,0,1
205322,520.050731707317,.61000001,2013,-.6,4.099999994039536,.43000001,.25,2,2,4,0,2,1,7.7199998,8.1000004,8.1499996,0,0,1,1,1,0,0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1,1,1
205006,775.3483636363636,.57999998,2013,.21,4.419999986886978,.94,.25,2,2,4,0,2,2,7.6399999,7.4099998,7.5700002,0,0,1,0,0,1,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,1
205518,1107.64051948052,.67000002,2013,.24,4.509999990463257,.80000001,.5,2,2,4,1,1,1,7,5.71,5.96,0,0,0,0,0,1,0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
204696,520.050731707317,.70999998,2013,-.01,4.389999985694885,.88999999,.5,2,2,4,0,2,1,8.0900002,7.9000001,7.8000002,0,0,1,0,0,0,0,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
205293,804.6067924528301,.63999999,2013,.31,4.569999992847443,.74000001,.5,2,2,2,0,3,1,7.8099999,7.7199998,7.3400002,1,1,1,0,1,0,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,0,1
204755,2244.42947368421,.69,2013,-.29,4.419999986886978,.55000001,.25,2,2,4,1,1,1,6.8200002,8.21,8.2600002,0,1,1,1,1,0,1,0,0,0,0,4.1300001,3.895689,3.8419178,3.6166666,1,1,1
204702,520.050731707317,.62,2013,.4,4.229999989271164,.34,.5,2,2,2,0,2,1,7.2199998,7.7199998,7.71,1,1,0,0,1,0,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,0,1
205228,804.6067924528301,.31,2013,.87,4.509999990463257,.92000002,.25,2,2,4,1,3,1,7.4699998,7.5500002,8.0200005,0,1,1,0,0,1,1,0,0,0,0,5.3800001,3.895689,3.8419178,3.6166666,1,1,1
205241,804.6067924528301,.55000001,2013,-.65,4.399999991059303,.94,.5,2,2,4,1,1,1,8.0500002,7.6199999,8.04,0,0,1,1,1,0,0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
204838,520.050731707317,.44,2013,.16,4.219999998807907,.94999999,.5,2,1,4,1,1,1,6.5100002,6.1999998,7.7399998,0,0,1,1,0,1,1,0,0,0,0,4.3800001,3.895689,3.8419178,3.6166666,1,1,1
205335,520.050731707317,.58999997,2013,.5600000000000001,4.319999992847443,.80000001,.5,2,2,2,0,2,1,8.2399998,8.1300001,7.9699998,1,0,1,0,1,0,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,0,1
205135,520.050731707317,.46000001,2013,-.65,4.399999991059303,.80000001,.25,2,2,4,1,1,1,8.1300001,8.1599998,8.0200005,0,0,1,0,0,1,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
204638,804.6067924528301,.58999997,2013,.24,4.389999985694885,.89999998,0,2,2,3,0,2,1,8.2700005,7.98,8.3400002,0,0,1,0,0,0,1,0,0,0,0,4.6300001,3.895689,3.8419178,3.6166666,1,1,0
205410,2244.42947368421,.37,2013,-.51,4.389999985694885,.94999999,.5,2,1,4,0,2,1,7.48,6.4400001,5.5100002,0,0,1,1,0,1,1,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1,1,1
205246,520.050731707317,.34999999,2013,.57,4.309999987483025,.5,.5,2,2,4,0,3,2,8.21,7.8800001,7.9699998,0,0,1,0,0,0,1,0,0,0,0,4.8800001,3.895689,3.8419178,3.6166666,1,1,1
204770,804.6067924528301,.33000001,2013,-.67,4.419999986886978,1.02,.25,2,2,4,1,1,1,8.1700001,7.5100002,7.7399998,0,0,1,1,1,0,1,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1,1,1
205538,804.6067924528301,.38,2013,.18,4.569999992847443,.80000001,0,2,1,4,0,1,1,7.79,7.5599999,7.8499999,0,0,0,0,0,0,1,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1,1,1
205094,775.3483636363636,.28,2013,.71,4.28999999165535,.88999999,.25,2,1,3,0,2,3,6.6799998,6.6700001,7.1100001,0,0,1,1,0,0,0,0,0,0,0,5,3.895689,3.8419178,3.6166666,1,1,0
205005,2244.42947368421,.23,2013,-.25,4.129999995231628,.94999999,.25,2,1,4,0,1,1,7.4400001,7.3800001,7.8000002,0,0,1,1,0,0,1,0,0,0,0,3.8800001,3.895689,3.8419178,3.6166666,1,1,1
204939,1107.64051948052,.23,2013,-.32,4.569999992847443,1.02,.25,2,1,4,0,2,2,7.21,7.2199998,7.29,0,0,1,1,0,1,1,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1,1,1
