nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,i_open,considerations,applications,score_0,i_close_0,score_1,i_close_1,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate
200292,1905.339552238806,.38999999,2013,.12,3.379999995231628,.55000001,1,2,2,1,1,1,5.8400002,0,5.5700002,0,0,1,0,0,1,0,0,0,0,0,0,3.5
202561,1437.587274774775,.43000001,2013,.6,3.529999993741512,.74000001,.25,2,2,1,1,2,7.79,0,7.7800002,0,0,1,1,0,1,0,1,0,0,0,0,4.1300001
201066,1706.654411764706,.61000001,2013,-1.01,4.389999985694885,.69999999,.25,2,2,1,3,1,7.7399998,0,7.8499999,0,0,1,1,1,1,0,0,0,0,0,0,3.3799999
200309,919.7485803237856,.5,2013,-.09,3.589999996125698,1.16,1,1,2,0,2,1,8.04,0,7.9699998,0,0,1,0,1,0,1,0,0,0,0,0,3.5
202306,1905.339552238806,.34,2013,.21,3.419999994337559,.63,.25,2,2,0,2,1,7.9000001,0,7.8400002,0,0,1,1,0,1,0,1,0,0,0,0,3.6299999
203589,2677.617101449275,.55000001,2013,.43,3.569999992847443,.74000001,1,2,2,1,3,2,6.5999999,0,7.8400002,0,0,1,1,1,0,0,1,0,0,0,0,4
201400,1905.339552238806,.47999999,2013,-.37,4.36999998986721,.44,.5,2,2,0,3,1,6.7600002,0,6.5999999,0,0,1,1,0,0,0,0,0,0,0,0,4
201667,1028.749258064516,.64999998,2013,-.03,3.529999993741512,.67000002,.5,2,2,1,1,1,8.1199999,0,8.0799999,0,0,1,0,0,1,0,1,0,0,0,0,3.5
204523,1028.749258064516,.74000001,2013,.1,3.529999993741512,.25999999,.5,2,2,1,3,1,8.2399998,0,8.0600004,0,0,1,0,0,0,0,0,0,0,0,0,3.6299999
200896,3025.065165876777,.51999998,2013,.35,4.399999991059303,.51999998,.25,2,2,1,1,1,7.8200002,0,8.0699997,0,0,1,1,1,0,1,0,0,0,0,0,4.75
203782,3025.065165876777,.68000001,2013,.29,4.459999993443489,.92000002,.25,2,2,1,1,2,6.1500001,0,6.6100001,0,0,1,0,1,0,0,0,0,0,0,0,4.75
201283,1437.587274774775,.80000001,2013,-1.13,3.379999995231628,.69999999,.5,2,2,0,1,1,8.1999998,0,8.1599998,0,0,1,0,0,0,0,0,0,0,0,0,2.25
202648,1028.749258064516,.56,2013,.9,3.349999994039536,1.25,.5,2,2,1,1,1,6.3299999,0,6.5100002,0,0,0,0,0,0,0,0,0,0,0,0,4.25
203904,1905.339552238806,.56,2013,.13,4.36999998986721,.97000003,.5,2,2,0,1,1,6.1700001,0,6.21,0,0,0,0,1,0,1,0,0,0,0,0,4.5
200622,1905.339552238806,.38999999,2013,.07,3.559999994933605,.68000001,.25,2,2,1,1,1,6.7800002,0,7.1999998,0,0,1,0,0,0,0,0,0,0,0,0,3.6299999
203605,1028.749258064516,.5,2013,.04,3.589999996125698,.94999999,.25,2,2,1,3,1,8.1199999,0,7.5900002,0,0,1,0,0,0,1,1,0,0,0,0,3.6300001
200581,1706.654411764706,.50999999,2013,-.18,3.929999999701977,.92000002,.5,2,2,0,2,2,7.1599998,0,7.0100002,0,0,1,0,1,0,1,0,0,0,0,0,3.75
200423,3025.065165876777,.43000001,2013,-.51,4.389999985694885,.89999998,0,2,2,1,1,1,7.5500002,0,7.3800001,0,0,1,1,1,0,0,1,0,0,0,0,3.8799999
201894,1437.587274774775,.47999999,2013,-.04,3.53999999910593,1.01,.5,2,2,0,2,3,6.6599998,0,7.5900002,0,0,0,0,1,0,1,1,0,0,0,0,3.5
202144,919.7485803237856,.62,2013,.21,3.419999994337559,.23,.25,2,2,1,1,1,8.2200003,0,8.2299995,0,0,1,1,0,0,0,0,0,0,0,0,3.6299999
201567,1208.769410801964,.56999999,2013,-.04,3.419999994337559,.36000001,.25,2,2,1,2,1,6.5300002,0,7.9000001,0,0,1,1,0,1,0,0,0,0,0,0,3.3799999
202924,1437.587274774775,.52999997,2013,.46,3.419999994337559,.95999998,.25,2,1,1,1,1,6.8800001,0,6.1900001,0,0,0,0,1,0,1,0,0,0,0,0,3.8799999
203154,1028.749258064516,.47,2013,-.03,3.529999993741512,.79000002,.25,2,1,1,3,1,7.5700002,0,8.0200005,0,0,0,0,0,1,0,1,0,0,0,0,3.5
201618,1905.339552238806,.36000001,2013,-.26,4.509999990463257,.95999998,.5,2,1,0,2,2,6.3400002,0,6.3000002,0,0,0,1,1,0,1,1,0,0,0,0,4.25
200253,1028.749258064516,.57999998,2013,.31,3.569999992847443,.94999999,.25,2,2,1,1,1,7.9099998,0,7.6799998,0,0,0,0,0,0,0,1,0,0,0,0,3.8799999
204577,1028.749258064516,.62,2013,-1.5,4.28999999165535,.2,.5,2,2,0,3,1,8.1199999,0,8.1499996,0,0,1,0,0,0,0,1,0,0,0,0,2.79
200713,1437.587274774775,.56,2013,-.33,4.459999993443489,.82999998,.75,2,2,0,1,1,6.79,0,6.4699998,0,0,1,1,1,0,0,0,0,0,0,0,4.1300001
203092,1437.587274774775,.31999999,2013,.03,3.349999994039536,.52999997,.25,2,2,1,1,1,8.04,0,7.21,0,0,0,1,0,1,0,1,0,0,0,0,3.3799999
203990,1028.749258064516,.58999997,2013,.61,3.519999995827675,.76999998,.25,2,2,1,1,1,7.6300001,0,7.54,0,0,1,0,0,0,0,1,0,0,0,0,4.1300001
202909,1437.587274774775,.54000002,2013,-.13,4.509999990463257,.95999998,.5,2,1,0,1,1,7.1300001,0,6.6199999,0,0,0,0,1,0,0,0,0,0,0,0,4.3800001
200739,1028.749258064516,.70999998,2013,-.07,3.569999992847443,.63,.5,2,2,0,1,1,7.8099999,0,7.9899998,0,0,1,0,1,0,0,1,0,0,0,0,3.5
203008,1437.587274774775,.47,2013,-1.5,4.459999993443489,.20999999,.25,2,2,0,1,1,8.0100002,0,8.1700001,0,0,0,1,0,0,0,1,0,0,0,0,2.96
203704,1437.587274774775,.33000001,2013,.19,3.309999994933605,.75999999,.5,2,2,1,2,1,7.8299999,0,7.8499999,0,0,1,1,0,0,1,1,0,0,0,0,3.5
203478,3025.065165876777,.28,2013,-.17,3.419999994337559,.95999998,.5,2,1,1,1,1,6.0900002,0,6.6199999,0,0,0,1,1,0,0,0,0,0,0,0,3.25
201539,1706.654411764706,.38,2013,1.37,3.379999995231628,.66000003,.5,2,2,1,1,1,6.4899998,1,6.1799998,0,1,0,1,1,0,0,0,0,0,0,0,4.75
201298,1706.654411764706,.68000001,2013,-.27,3.519999995827675,.60000002,.25,2,2,0,1,1,6.23,0,6.5599999,0,0,1,0,1,0,0,0,0,0,0,0,3.25
202912,1028.749258064516,.63999999,2013,-.18,3.429999999701977,1,.25,2,2,0,1,1,8.1499996,0,7.6300001,0,0,0,0,1,0,0,1,0,0,0,0,3.25
200983,1028.749258064516,.5,2013,.33,3.419999994337559,.76999998,.25,2,2,0,1,1,7.4899998,0,7.46,1,1,1,0,0,0,0,0,0,0,0,0,3.75
203274,1706.654411764706,.52999997,2013,.43,3.569999992847443,.75,.25,2,2,1,1,1,7.8899999,0,7.71,0,0,0,1,0,0,0,1,0,0,0,0,4
200647,1437.587274774775,.44999999,2013,-.3,3.929999999701977,.62,.25,2,2,1,1,1,8.2399998,0,8,0,0,0,0,0,0,1,1,0,0,0,0,3.6300001
204015,1028.749258064516,.51999998,2013,.28,3.349999994039536,1.13,.5,2,2,1,2,1,7.2399998,0,7.4099998,0,0,1,1,1,0,1,0,0,0,0,0,3.6299999
200389,1437.587274774775,.47999999,2013,.44,3.559999994933605,.86000001,.5,2,2,1,1,1,7.3099999,0,6.4499998,0,0,1,0,0,0,0,0,0,0,0,0,4
200119,1028.749258064516,.63,2013,.49,4.509999990463257,.95999998,.25,2,1,0,1,1,6.2199998,0,6.6599998,0,0,0,0,1,0,0,0,0,0,0,0,5
203451,1706.654411764706,.50999999,2013,-.03,3.529999993741512,.86000001,.25,2,2,0,1,1,6.54,0,6.5599999,0,0,1,1,1,0,1,1,0,0,0,0,3.5
201053,1028.749258064516,.58999997,2013,.23,4.399999991059303,.76999998,.5,2,2,0,1,1,7.54,0,6.6900001,0,0,0,0,0,0,0,1,0,0,0,0,4.6300001
204472,1706.654411764706,.56,2013,.72,3.909999996423721,.85000002,.75,2,2,1,1,2,5.9699998,0,5.79,0,0,1,1,0,0,0,0,0,0,0,0,4.6300001
204029,3025.065165876777,.44,2013,.42,4.459999993443489,1.09,.25,2,2,0,2,1,6.8400002,0,7.0700002,0,0,1,1,0,0,1,1,0,0,0,0,4.8800001
202718,1437.587274774775,.44999999,2013,.12,3.509999997913837,.80000001,.5,2,1,1,2,1,7.2399998,0,7.2399998,0,0,0,0,0,1,0,1,0,0,0,0,3.6300001
202248,1905.339552238806,.69999999,2013,.19,3.559999994933605,1.03,.25,2,2,0,1,1,6.0100002,0,5.8899999,0,0,1,1,1,0,0,0,0,0,0,0,3.75
200176,1437.587274774775,.64999998,2013,-.35,3.979999996721745,1.03,.5,2,2,1,1,1,7.04,0,7.3200002,0,0,0,0,1,0,1,0,0,0,0,0,3.6300001
203634,1437.587274774775,.40000001,2013,-.03,3.529999993741512,1.03,.25,2,2,0,2,2,8.3000002,0,7.9699998,0,0,0,1,1,1,0,1,0,0,0,0,3.5
201975,1028.749258064516,.54000002,2013,-.01,4.509999990463257,.69,.25,2,1,0,1,2,8.0799999,0,7.6999998,1,1,0,0,1,1,0,1,0,0,0,0,4.5
201823,1905.339552238806,.41,2013,-.43,3.809999994933605,.70999998,.25,2,2,0,4,2,7.29,0,6.6599998,0,0,1,1,0,1,0,1,0,0,0,0,3.3799999
201759,1028.749258064516,.61000001,2013,.53,4.099999994039536,.88,.25,2,2,1,1,1,7.71,0,7.75,0,0,1,0,0,0,0,1,0,0,0,0,4.6300001
200908,1706.654411764706,.67000002,2013,-.06,3.809999994933605,.73000002,.5,2,2,1,1,1,6.8200002,0,6.3499999,0,0,1,1,0,0,1,0,0,0,0,0,3.75
200897,1706.654411764706,.41999999,2013,.59,3.909999996423721,.81,.5,2,2,0,1,1,6.27,0,6.54,0,0,1,0,0,0,1,1,0,0,0,0,4.5
204094,1437.587274774775,.60000002,2013,.42,4.579999998211861,.95999998,.5,2,1,1,1,1,5.9200001,0,6.3400002,0,0,0,1,1,0,1,0,0,0,0,0,5
203853,1028.749258064516,.47999999,2013,.34,3.409999996423721,.92000002,.5,2,2,0,3,1,7.8499999,0,7.46,0,0,0,0,0,0,0,0,0,0,0,0,3.75
203730,1028.749258064516,.56999999,2013,.31,4.569999992847443,.91000003,1,2,2,1,1,1,6.4899998,0,4.7399998,0,0,1,0,0,0,0,1,0,0,0,0,4.8800001
202791,1706.654411764706,.34,2013,1.5,3.589999996125698,.66000003,.25,2,2,0,4,3,7.8800001,0,7.73,0,0,0,1,1,0,0,1,0,0,0,0,5.0900002
204379,1706.654411764706,.34999999,2013,.83,3.419999994337559,.79000002,.25,2,2,0,2,2,7.29,0,7.4000001,0,0,1,1,0,0,0,1,0,0,0,0,4.25
202439,1437.587274774775,.34999999,2013,.48,4.399999991059303,.97000003,.25,2,2,0,1,1,7.4400001,0,7.1500001,0,0,0,0,0,0,0,1,0,0,0,0,4.8800001
200390,1706.654411764706,.5,2013,-.1,3.349999994039536,.95999998,.5,2,1,1,2,1,6.8899999,0,5.8600001,0,0,0,0,1,0,0,0,0,0,0,0,3.25
203989,3025.065165876777,.36000001,2013,-.66,3.909999996423721,.95999998,.5,2,2,0,2,2,6.9499998,0,6.1799998,0,0,0,1,1,0,0,1,0,0,0,0,3.25
200698,1706.654411764706,.34999999,2013,-.41,3.909999996423721,1.03,.5,2,2,0,1,1,7.4000001,0,6.6500001,0,0,0,0,1,0,1,1,0,0,0,0,3.5
203974,1905.339552238806,.33000001,2013,.06,4.569999992847443,.81999999,.25,2,2,1,1,1,6.73,0,6.0999999,0,0,1,0,0,0,0,1,0,0,0,0,4.6300001
200503,1905.339552238806,.33000001,2013,.21,3.53999999910593,.60000002,.25,2,2,0,2,2,7.6700001,0,8.1099997,0,0,1,1,0,1,0,1,0,0,0,0,3.75
200275,1905.339552238806,.28,2013,.15,3.349999994039536,1,.5,2,1,1,1,1,7.52,0,7.6199999,0,0,0,1,1,0,1,0,0,0,0,0,3.5
202867,1028.749258064516,.31999999,2013,.11,3.519999995827675,.89999998,.5,2,2,0,2,1,8.0200005,0,7.8499999,0,0,0,0,0,0,1,1,0,0,0,0,3.6300001
202925,1905.339552238806,.28999999,2013,-.17,3.419999994337559,1.02,.25,2,1,0,2,1,7.46,0,7.5999999,0,0,0,0,1,0,0,1,0,0,0,0,3.25
200829,1437.587274774775,.33000001,2013,.74,3.509999997913837,.97000003,.5,1,1,1,3,2,7.98,0,7.9499998,0,0,0,0,1,0,1,1,0,0,0,0,4.25
202090,3025.065165876777,.27000001,2013,-1.26,4.509999990463257,.95999998,.5,2,1,1,2,1,7.1100001,0,7.0999999,0,0,0,1,1,0,0,0,0,0,0,0,3.25
202081,1706.654411764706,.25999999,2013,.27,4.229999989271164,.76999998,.25,2,1,0,2,1,7.7600002,0,7.21,0,0,0,0,0,0,0,1,0,0,0,0,4.5
202631,1028.749258064516,.46000001,2013,.09,3.909999996423721,.93000001,.25,2,1,0,2,2,7.54,0,7.54,0,0,0,1,0,1,0,1,0,0,0,0,4
202169,1905.339552238806,.28,2013,.36,4.389999985694885,.95999998,.25,2,1,0,1,1,7.7600002,0,7.48,0,0,0,0,0,0,0,1,0,0,0,0,4.75
201149,1905.339552238806,.27000001,2013,.48,3.399999998509884,.94999999,.25,2,1,1,1,2,7.6500001,0,6.4499998,0,0,0,0,0,0,0,0,0,0,0,0,3.8800001
200016,3025.065165876777,.27000001,2013,.12,3.629999995231628,.80000001,.5,2,2,0,1,1,7.6599998,0,7.5599999,0,0,1,1,1,0,0,0,0,0,0,0,3.75
203249,1437.587274774775,.50999999,2013,.43,3.569999992847443,.72000003,.25,2,2,0,1,1,7.48,0,7.8499999,0,0,1,0,0,0,1,1,0,0,0,0,4
201218,1208.769410801964,.37,2013,-.1,3.349999994039536,.63,1,2,2,1,2,1,7.8499999,0,7.8899999,0,0,1,0,1,0,0,1,0,0,0,0,3.25
200578,1437.587274774775,.49000001,2013,-.04,3.53999999910593,.69999999,1,2,2,1,1,1,6.9400001,0,7.4099998,0,0,1,0,1,0,1,0,0,0,0,0,3.5
202704,1706.654411764706,.56,2013,-.01,4.389999985694885,.69,.25,2,2,0,1,1,7.02,0,6.4400001,1,1,1,0,0,0,1,0,0,0,0,0,4.3800001
201846,1905.339552238806,.54000002,2013,.24,3.509999997913837,.99000001,.5,2,2,1,1,1,6.3200002,0,6.54,0,0,1,1,1,1,0,1,0,0,0,0,3.75
200597,1028.749258064516,.72000003,2013,.2,3.429999999701977,.80000001,.5,2,2,0,1,1,7.3200002,0,7.5999999,0,0,0,0,0,0,1,1,0,0,0,0,3.6300001
201280,1437.587274774775,.41,2013,.07,3.559999994933605,.92000002,.25,2,1,1,1,3,7.54,0,7.9099998,0,0,0,1,0,0,1,1,0,0,0,0,3.6299999
203479,1028.749258064516,.44,2013,.43,3.319999992847443,.66000003,.25,2,2,1,1,1,8.1099997,0,7.8899999,0,0,1,0,0,0,0,1,0,0,0,0,3.75
203829,1706.654411764706,.50999999,2013,.05,4.579999998211861,.99000001,.5,2,2,0,1,1,6.6999998,0,6.7199998,0,0,1,1,0,1,0,0,0,0,0,0,4.6300001
201675,1437.587274774775,.57999998,2013,-.26,4.509999990463257,.92000002,.25,2,2,1,4,2,8.0500002,0,8.0699997,0,0,1,0,1,0,0,0,0,0,0,0,4.25
200261,1437.587274774775,.54000002,2013,.48,3.399999998509884,.56999999,.25,2,2,0,1,1,7.8099999,0,8.0100002,0,0,1,1,0,1,0,1,0,0,0,0,3.8800001
203301,1437.587274774775,.54000002,2013,.45,3.429999999701977,.75999999,.25,2,2,1,1,1,7.9400001,0,8.0600004,0,0,1,1,0,0,1,1,0,0,0,0,3.8800001
201285,1028.749258064516,.68000001,2013,.86,3.519999995827675,.74000001,.25,2,2,1,1,1,8.0299997,0,7.8099999,0,0,0,0,0,0,1,1,0,0,0,0,4.3800001
203317,1028.749258064516,.60000002,2013,.8100000000000001,3.319999992847443,.81,.25,2,2,0,1,1,8.25,0,8.1800003,0,0,1,1,0,0,0,1,0,0,0,0,4.1300001
200833,1028.749258064516,.63,2013,.8100000000000001,3.569999992847443,.85000002,.5,2,2,1,2,1,7.7399998,0,7.0900002,0,0,1,0,0,0,1,1,0,0,0,0,4.3800001
202032,1028.749258064516,.63,2013,.28,3.349999994039536,.34,.5,2,2,1,1,1,8.1199999,0,7.9299998,0,0,1,0,0,0,1,1,0,0,0,0,3.6299999
200562,1028.749258064516,.52999997,2013,.25,4.129999995231628,.80000001,.25,2,2,1,3,1,7.9099998,0,7.9299998,0,0,0,0,0,0,0,1,0,0,0,0,4.3800001
202314,3025.065165876777,.41999999,2013,.44,3.809999994933605,.93000001,.25,2,2,0,2,1,7.0100002,0,7.5799999,0,0,1,1,0,0,1,1,0,0,0,0,4.25
203602,919.7485803237856,.68000001,2013,-.16,3.909999996423721,.63,.5,2,2,1,1,1,8.3299999,0,8.25,0,0,0,1,0,0,0,0,0,0,0,0,3.75
202892,1437.587274774775,.37,2013,.18,3.319999992847443,.79000002,.25,2,2,1,1,1,7.7399998,0,7.3200002,0,0,0,0,0,0,0,1,0,0,0,0,3.5
202214,1437.587274774775,.41999999,2013,.32,3.429999999701977,.95999998,.5,2,2,1,1,1,6.75,0,6.29,0,0,0,1,1,0,0,1,0,0,0,0,3.75
204288,1905.339552238806,.47,2013,.66,3.589999996125698,.89999998,.25,1,2,1,2,1,6.8200002,0,7.3200002,0,0,1,1,0,0,1,1,0,0,0,0,4.25
200010,1706.654411764706,.63999999,2013,-.66,3.409999996423721,.38999999,.25,2,2,0,2,2,7.4000001,0,7.79,0,0,0,1,1,1,0,0,0,0,0,0,2.75
202729,3025.065165876777,.41,2013,.26,3.369999997317791,.81,.25,2,2,0,3,1,6.1999998,0,6.6300001,1,1,1,1,1,0,1,1,0,0,0,0,3.6300001
200773,1028.749258064516,.55000001,2013,-.34,3.589999996125698,.91000003,.5,2,2,1,1,1,7.79,0,7.3299999,0,0,1,0,1,0,1,1,0,0,0,0,3.25
201805,1706.654411764706,.44999999,2013,.09,4.28999999165535,.75999999,.5,2,2,1,2,1,7.4400001,0,7.6999998,0,0,0,1,0,0,1,1,0,0,0,0,4.3800001
200038,3025.065165876777,.41999999,2013,1,3.379999995231628,.43000001,0,2,2,0,1,1,7.7600002,0,7.8299999,1,1,1,0,1,1,0,1,0,0,0,0,4.3800001
201695,1706.654411764706,.56,2013,-.09,3.339999996125698,.74000001,.25,2,2,1,2,1,7.8299999,0,7.7399998,0,0,1,1,0,1,0,0,0,0,0,0,3.25
203916,1028.749258064516,.67000002,2013,.99,4.509999990463257,.69999999,.5,2,2,1,1,1,8.2799997,0,8.0900002,0,0,0,0,0,0,1,1,0,0,0,0,5.5
204497,1437.587274774775,.50999999,2013,.35,3.529999993741512,.81999999,.5,2,2,1,2,1,7.3200002,0,7.21,0,0,1,0,0,0,1,0,0,0,0,0,3.8799999
203239,1706.654411764706,.37,2013,.12,3.509999997913837,.79000002,.5,2,2,1,3,3,7.75,0,7.6399999,0,0,0,1,0,0,1,1,0,0,0,0,3.6300001
204613,1437.587274774775,.38999999,2013,.9,4.099999994039536,1,.25,2,2,1,1,1,8.0100002,0,7.9499998,0,0,1,0,1,0,1,1,0,0,0,0,5
200167,1905.339552238806,.31,2013,.23,3.399999998509884,.75999999,.25,2,2,1,1,1,7.1999998,0,8.0299997,0,0,1,1,0,0,1,1,0,0,0,0,3.6300001
201875,1028.749258064516,.58999997,2013,-.5600000000000001,4.309999987483025,.98000002,.5,2,1,0,1,1,6.9000001,0,6.8800001,0,0,0,1,1,0,1,1,0,0,0,0,3.75
203697,1713.591902552204,.34,2013,.32,3.559999994933605,1.25,.5,2,2,1,2,1,7.04,0,7.4400001,0,0,1,1,0,1,0,1,0,0,0,0,3.8799999
202942,1706.654411764706,.36000001,2013,-1.08,4.459999993443489,.88999999,.25,2,1,1,1,1,7.5599999,0,7.4699998,0,0,0,1,0,1,0,1,0,0,0,0,3.3799999
202944,1437.587274774775,.83999997,2013,-1.13,3.629999995231628,1,.75,2,2,0,1,1,7.5,0,7.4000001,0,0,1,0,1,0,0,0,0,0,0,0,2.5
203101,1706.654411764706,.44999999,2013,.59,3.53999999910593,.46000001,.5,2,2,1,1,1,6.75,0,7.0100002,0,0,1,0,0,0,1,1,0,0,0,0,4.1300001
202865,1028.749258064516,.62,2013,-.1,3.349999994039536,1.03,.75,2,2,0,1,1,6.7600002,0,6.4499998,0,0,1,0,1,0,1,1,0,0,0,0,3.25
203663,1437.587274774775,.44999999,2013,.5600000000000001,3.569999992847443,.58999997,.5,2,2,1,1,1,7.5500002,0,7.98,0,0,1,1,0,0,0,0,0,0,0,0,4.1300001
203198,2677.617101449275,.33000001,2013,-.03,3.909999996423721,.88,.25,2,2,1,1,1,6.23,0,5.23,0,0,1,1,1,0,0,0,0,0,0,0,3.8800001
203500,1905.339552238806,.56999999,2013,.46,3.419999994337559,.66000003,.5,2,2,0,3,1,7.27,0,7.0700002,0,0,0,1,0,0,1,1,0,0,0,0,3.8799999
200349,1383.067621722846,.55000001,2013,.15,3.349999994039536,.67000002,.5,2,2,1,2,1,7.9099998,0,8.1499996,0,0,0,1,0,1,0,1,0,0,0,0,3.5
203712,1028.749258064516,.81,2013,1.5,3.349999994039536,.63,1,2,2,0,1,1,7.9200001,0,7.6599998,0,0,1,1,0,0,0,1,0,0,0,0,4.8499999
202722,1028.749258064516,.66000003,2013,.23,3.519999995827675,.94999999,.5,2,2,1,1,1,7.8600001,0,8.1199999,0,0,1,0,1,0,1,1,0,0,0,0,3.75
203860,1028.749258064516,.55000001,2013,-.15,3.399999998509884,.80000001,.5,2,2,1,2,1,7.6399999,1,7.8899999,0,1,1,1,1,0,1,0,0,0,0,0,3.25
200329,1706.654411764706,.41,2013,-.41,3.909999996423721,.99000001,.5,2,2,1,2,1,6.0700002,0,5.9299998,0,0,1,1,0,0,1,0,0,0,0,0,3.5
201042,1706.654411764706,.44,2013,.03,3.349999994039536,.97000003,.25,2,1,1,3,1,6.77,0,6.9499998,0,0,0,0,1,0,0,0,0,0,0,0,3.3799999
200296,1028.749258064516,.86000001,2013,.24,4.509999990463257,.80000001,.25,2,1,0,1,1,8.1099997,0,8.1000004,0,0,0,0,0,0,0,0,0,0,0,0,4.75
204202,1028.749258064516,.40000001,2013,-.41,4.28999999165535,.69,.25,2,2,1,2,2,8,0,8.0500002,0,0,1,0,0,1,0,1,0,0,0,0,3.8799999
204608,1437.587274774775,.50999999,2013,.07,3.559999994933605,.2,.25,2,2,1,3,1,7.9099998,1,7.5599999,0,1,0,1,1,1,0,1,0,0,0,0,3.6299999
202789,1028.749258064516,.57999998,2013,.58,3.419999994337559,.72000003,.5,1,2,0,1,1,7.3800001,0,7.54,0,0,1,1,0,0,0,0,0,0,0,0,4
200274,1905.339552238806,.40000001,2013,.97,3.409999996423721,.89999998,.25,2,2,0,1,1,7.25,0,7.5599999,0,0,1,1,0,0,0,0,0,0,0,0,4.3800001
200607,3025.065165876777,.38,2013,.98,3.519999995827675,.64999998,0,2,2,1,3,1,7.9899998,0,8.1099997,0,0,1,1,0,0,1,1,0,0,0,0,4.5
202585,1028.749258064516,.43000001,2013,-.06,3.809999994933605,.94999999,1,2,2,1,2,2,6.4299998,0,6.4299998,0,0,1,0,0,0,0,0,0,0,0,0,3.75
200732,3025.065165876777,.36000001,2013,1.12,4.129999995231628,1.03,.5,2,2,0,1,1,7.1799998,0,6.96,0,0,1,0,0,0,1,1,0,0,0,0,5.25
202980,1706.654411764706,.52999997,2013,-.32,3.569999992847443,1.03,.5,2,2,1,3,1,6.4099998,0,6.4499998,0,0,0,1,1,0,1,1,0,0,0,0,3.25
203545,1028.749258064516,.75,2013,-.28,3.909999996423721,.77999997,.25,2,2,1,1,1,8.2700005,0,8.0299997,0,0,0,0,0,0,0,0,0,0,0,0,3.6300001
200322,1905.339552238806,.47999999,2013,-.62,4.36999998986721,.54000002,.5,2,2,0,2,1,7.27,0,7.8600001,0,0,1,0,0,1,0,1,0,0,0,0,3.75
201203,1437.587274774775,.36000001,2013,.19,3.809999994933605,.92000002,.25,2,2,1,1,1,8.21,0,8.1899996,0,0,1,0,1,0,0,1,0,0,0,0,4
200175,1383.067621722846,.31999999,2013,.26,4.36999998986721,.94999999,.25,2,2,0,1,1,7.9299998,0,7.96,0,0,0,1,0,1,0,1,0,0,0,0,4.6300001
203223,1905.339552238806,.33000001,2013,.83,3.419999994337559,1.25,.5,1,2,0,1,1,6.71,0,6.6900001,0,0,1,1,0,0,0,1,0,0,0,0,4.25
203970,1905.339552238806,.36000001,2013,-.29,3.53999999910593,1.02,.5,2,1,1,1,1,6.54,0,6.0799999,0,0,0,1,1,0,1,0,0,0,0,0,3.25
201529,1905.339552238806,.28999999,2013,.44,4.309999987483025,1.04,.75,2,2,1,1,2,7.0599999,0,6.1799998,0,0,1,1,0,0,1,0,0,0,0,0,4.75
202049,1905.339552238806,.30000001,2013,.26,3.369999997317791,.80000001,.25,2,1,1,1,1,6.8299999,0,7.3099999,0,0,0,0,0,0,1,1,0,0,0,0,3.6300001
200245,3025.065165876777,.30000001,2013,-.02,3.519999995827675,.95999998,.25,2,1,1,1,1,5.71,0,6.6100001,0,0,0,1,1,0,0,0,0,0,0,0,3.5
201075,1706.654411764706,.25999999,2013,.06,3.319999992847443,.80000001,.25,2,1,0,2,2,7.5300002,0,7.8800001,0,0,0,0,0,0,0,1,0,0,0,0,3.3799999
202567,1706.654411764706,.23999999,2013,-.18,3.809999994933605,.91000003,.25,2,1,0,2,1,7.3400002,0,7.1399999,0,0,0,1,0,0,0,1,0,0,0,0,3.6299999
201349,1028.749258064516,.72000003,2013,-.6,4.099999994039536,.34,.25,2,1,1,1,1,7.23,0,7.6799998,0,0,0,0,1,0,0,1,0,0,0,0,3.5
200801,1028.749258064516,.37,2013,.5600000000000001,3.569999992847443,.94999999,.5,2,2,0,1,1,7.9400001,0,7.2399998,0,0,0,1,0,0,1,1,0,0,0,0,4.1300001
204089,1028.749258064516,.46000001,2013,.71,3.53999999910593,.94999999,.25,2,2,1,2,2,8.0299997,0,7.96,0,0,0,0,0,0,0,1,0,0,0,0,4.25
203276,3025.065165876777,.56,2013,.59,4.28999999165535,.80000001,.25,2,2,0,2,1,7.9000001,0,7.6300001,0,0,0,1,0,0,0,1,0,0,0,0,4.8800001
200302,1905.339552238806,.38,2013,-.07,3.569999992847443,1,.25,2,2,1,1,1,8.1300001,0,8.1999998,0,0,1,0,1,0,0,0,0,0,0,0,3.5
201938,1437.587274774775,.41,2013,-.09,3.589999996125698,.82999998,.5,2,2,1,5,1,7.0100002,0,6.8400002,0,0,1,0,1,0,0,1,0,0,0,0,3.5
203933,1028.749258064516,.72000003,2013,-.65,3.529999993741512,.23999999,0,2,2,1,2,1,8.3000002,0,8.3000002,0,0,1,0,0,0,1,1,0,0,0,0,2.8799999
201773,1437.587274774775,.40000001,2013,.46,3.53999999910593,.79000002,.5,2,2,1,1,1,6.9699998,0,7.27,0,0,1,1,0,0,0,1,0,0,0,0,4
203140,1028.749258064516,.44999999,2013,.23,3.519999995827675,.73000002,.5,2,2,1,1,1,8.0299997,0,7.8899999,0,0,0,1,0,0,0,0,0,0,0,0,3.75
203159,1706.654411764706,.68000001,2013,.85,3.399999998509884,.75,.5,2,2,0,2,3,7.4499998,0,7.52,0,0,1,0,0,0,1,0,0,0,0,0,4.25
